user_id,generation,country,subscription_status,registration_cohort,tenure_years,tenure_year_group,active_score,reactive_score,total_engagement_score,daily_active_hours_group,days_since_last_login,inactivity_by_tenure,status
803651,Millennials,India,Free,2010–2012 Early adopters,16,10+ years,0.23062,0.41914,0.64976,1–2 hours,209,0.03579, Recently active
506843,Boomers,United Kingdom,Free,2010–2012 Early adopters,14,10+ years,0.42639,0.66781,1.09420,4–6 hours,349,0.06830, Recently active
825594,Millennials,United States,Free,2019–2021 Monetization,5,5–7 years,0.27882,0.45371,0.73254,2–4 hours,337,0.18466, Recently active
837995,Gen X,Australia,Free,2010–2012 Early adopters,14,10+ years,0.33588,0.54495,0.88083,2–4 hours,72,0.01409, Recently active
964617,Millennials,United Kingdom,Premium,2019–2021 Monetization,7,5–7 years,0.54138,0.77000,1.31138,4–6 hours,177,0.06928, Recently active
1308606,Boomers,United States,Free,2019–2021 Monetization,7,5–7 years,0.41700,0.54943,0.96643,2–4 hours,161,0.06301, Recently active
36612,Gen X,Japan,Free,2019–2021 Monetization,7,5–7 years,0.12858,0.12238,0.25096,<1 hour,246,0.09628, Recently active
1011681,Millennials,Canada,Free,2019–2021 Monetization,7,5–7 years,0.43518,0.62133,1.05651,2–4 hours,210,0.08219, Recently active
626832,Gen Z,United States,Free,2010–2012 Early adopters,15,10+ years,0.53302,0.92286,1.45588,6+ hours,321,0.05863, Recently active
1078996,Gen X,Germany,Free,2022–2025 Mature,1,< 2 years,0.41570,0.50324,0.91894,2–4 hours,140,0.38356,Active
1131290,Millennials,Canada,Free,2010–2012 Early adopters,15,10+ years,0.37600,0.65029,1.02629,4–6 hours,173,0.03160, Recently active
181912,Millennials,United States,Free,2016–2018 Expansion,8,8–10 years,0.40099,0.73971,1.14071,4–6 hours,318,0.10890, Recently active
231840,Gen X,Brazil,Free,2019–2021 Monetization,6,5–7 years,0.50891,0.66867,1.17758,4–6 hours,153,0.06986, Recently active
591429,Millennials,India,Free,2016–2018 Expansion,10,8–10 years,0.06400,0.13181,0.19581,<1 hour,259,0.07096, Recently active
562963,Millennials,Other,Business,2019–2021 Monetization,6,5–7 years,0.46125,0.68152,1.14277,4–6 hours,280,0.12785, Recently active
848209,Millennials,United States,Free,2022–2025 Mature,2,2–4 years,0.58746,0.82571,1.41318,6+ hours,276,0.37808,Active
637621,Gen X,United States,Free,2013–2015 Growth,12,10+ years,0.19551,0.30971,0.50522,1–2 hours,254,0.05799, Recently active
388644,Millennials,Other,Free,2016–2018 Expansion,8,8–10 years,0.43512,0.80857,1.24370,6+ hours,227,0.07774, Recently active
77890,Millennials,Other,Free,2013–2015 Growth,12,10+ years,0.18259,0.27857,0.46116,1–2 hours,119,0.02717, Recently active
1020894,Boomers,Brazil,Free,2013–2015 Growth,11,10+ years,0.51096,0.73895,1.24991,4–6 hours,359,0.08941, Recently active
412872,Gen X,Other,Business,2016–2018 Expansion,8,8–10 years,0.09080,0.16229,0.25308,<1 hour,296,0.10137, Recently active
173479,Millennials,India,Premium,2022–2025 Mature,2,2–4 years,0.17410,0.39086,0.56496,1–2 hours,132,0.18082, Recently active
135062,Millennials,United Kingdom,Free,2016–2018 Expansion,10,8–10 years,0.15856,0.25029,0.40885,1–2 hours,96,0.02630, Recently active
183874,Boomers,Germany,Free,2022–2025 Mature,4,2–4 years,0.19478,0.47210,0.66687,2–4 hours,43,0.02945, Recently active
495575,Millennials,Germany,Business,2022–2025 Mature,1,< 2 years,0.33641,0.63590,0.97231,4–6 hours,59,0.16164, Recently active
1265717,Boomers,Germany,Free,2016–2018 Expansion,9,8–10 years,0.41223,0.64905,1.06128,4–6 hours,249,0.07580, Recently active
878622,Millennials,Japan,Free,2022–2025 Mature,2,2–4 years,0.10081,0.09143,0.19224,<1 hour,344,0.47123,Active
40752,Gen X,Other,Free,2010–2012 Early adopters,15,10+ years,0.26088,0.42400,0.68488,2–4 hours,273,0.04986, Recently active
246139,Millennials,India,Free,2016–2018 Expansion,8,8–10 years,0.39668,0.69543,1.09210,4–6 hours,62,0.02123, Recently active
315538,Millennials,Brazil,Free,2013–2015 Growth,12,10+ years,0.35825,0.61190,0.97016,2–4 hours,126,0.02877, Recently active
1500696,Millennials,Canada,Free,2016–2018 Expansion,9,8–10 years,0.17466,0.32248,0.49714,1–2 hours,25,0.00761, Recently active
980302,Boomers,Brazil,Free,2019–2021 Monetization,6,5–7 years,0.12233,0.23848,0.36081,<1 hour,152,0.06941, Recently active
1497748,Gen X,United States,Business,2010–2012 Early adopters,16,10+ years,0.10360,0.14324,0.24684,<1 hour,157,0.02688, Recently active
185271,Gen Z,United States,Free,2016–2018 Expansion,10,8–10 years,0.38612,0.73248,1.11859,4–6 hours,96,0.02630, Recently active
888397,Gen Z,United States,Premium,2010–2012 Early adopters,16,10+ years,0.33588,0.72733,1.06321,4–6 hours,218,0.03733, Recently active
259399,Gen Z,Brazil,Free,2022–2025 Mature,3,2–4 years,0.11734,0.17781,0.29515,<1 hour,322,0.29406,Active
383011,Gen X,United States,Free,2013–2015 Growth,13,10+ years,0.37545,0.63895,1.01440,4–6 hours,30,0.00632, Recently active
301983,Gen X,Australia,Business,2013–2015 Growth,11,10+ years,0.42374,0.63933,1.06307,4–6 hours,171,0.04259, Recently active
490530,Gen X,Japan,Premium,2013–2015 Growth,12,10+ years,0.19886,0.34790,0.54676,1–2 hours,150,0.03425, Recently active
940327,Millennials,Germany,Free,2016–2018 Expansion,8,8–10 years,0.39199,0.65610,1.04808,4–6 hours,92,0.03151, Recently active
972276,Gen Z,Other,Business,2013–2015 Growth,11,10+ years,0.61993,0.92571,1.54564,6+ hours,153,0.03811, Recently active
60030,Gen X,South Korea,Business,2022–2025 Mature,4,2–4 years,0.26421,0.57076,0.83497,2–4 hours,115,0.07877, Recently active
228458,Gen X,Brazil,Free,2013–2015 Growth,13,10+ years,0.12857,0.16019,0.28876,<1 hour,266,0.05606, Recently active
1314988,Gen X,Canada,Free,2019–2021 Monetization,7,5–7 years,0.31990,0.53381,0.85371,2–4 hours,363,0.14207, Recently active
920488,Millennials,United States,Free,2022–2025 Mature,2,2–4 years,0.37599,0.74057,1.11656,4–6 hours,323,0.44247,Active
86764,Boomers,India,Premium,2010–2012 Early adopters,14,10+ years,0.28049,0.43495,0.71544,2–4 hours,1,0.00020, Recently active
1527126,Gen Z,Brazil,Free,2022–2025 Mature,4,2–4 years,0.42281,0.60952,1.03233,2–4 hours,203,0.13904, Recently active
1330903,Millennials,United States,Free,2010–2012 Early adopters,15,10+ years,0.51530,0.81552,1.33083,6+ hours,20,0.00365, Recently active
106299,Gen Z,India,Free,2019–2021 Monetization,5,5–7 years,0.49534,0.65048,1.14581,2–4 hours,149,0.08164, Recently active
855198,Gen X,Other,Free,2016–2018 Expansion,8,8–10 years,0.18855,0.34648,0.53503,1–2 hours,79,0.02705, Recently active
1142397,Gen Z,Canada,Free,2010–2012 Early adopters,14,10+ years,0.25699,0.49076,0.74776,2–4 hours,353,0.06908, Recently active
1543749,Gen Z,United States,Free,2013–2015 Growth,11,10+ years,0.52611,0.81857,1.34468,6+ hours,253,0.06301, Recently active
1426995,Gen X,United States,Free,2013–2015 Growth,11,10+ years,0.15953,0.14505,0.30458,<1 hour,344,0.08568, Recently active
535949,Gen Z,Germany,Free,2019–2021 Monetization,6,5–7 years,0.27535,0.43333,0.70869,2–4 hours,130,0.05936, Recently active
1392926,Millennials,Other,Premium,2019–2021 Monetization,7,5–7 years,0.21146,0.36010,0.57156,2–4 hours,316,0.12368, Recently active
382277,Gen Z,United States,Free,2013–2015 Growth,11,10+ years,0.52473,0.79429,1.31902,4–6 hours,18,0.00448, Recently active
603347,Gen Z,Brazil,Premium,2010–2012 Early adopters,16,10+ years,0.51391,0.86571,1.37962,6+ hours,19,0.00325, Recently active
1160762,Gen Z,Other,Business,2010–2012 Early adopters,16,10+ years,0.41975,0.81286,1.23261,4–6 hours,223,0.03818, Recently active
519157,Gen Z,United Kingdom,Free,2010–2012 Early adopters,15,10+ years,0.30047,0.44829,0.74876,2–4 hours,213,0.03890, Recently active
105926,Gen X,United States,Free,2022–2025 Mature,2,2–4 years,0.26853,0.44724,0.71577,2–4 hours,263,0.36027,Active
1088792,Millennials,South Korea,Free,2022–2025 Mature,2,2–4 years,0.28297,0.59276,0.87573,2–4 hours,289,0.39589,Active
490375,Millennials,Other,Business,2022–2025 Mature,3,2–4 years,0.29603,0.48400,0.78003,2–4 hours,336,0.30685,Active
570700,Millennials,United States,Free,2013–2015 Growth,12,10+ years,0.22272,0.48352,0.70625,2–4 hours,5,0.00114, Recently active
71737,Gen X,United States,Free,2022–2025 Mature,1,< 2 years,0.12218,0.16505,0.28723,<1 hour,87,0.23836, Recently active
776158,Millennials,Germany,Free,2013–2015 Growth,11,10+ years,0.50849,0.76362,1.27211,4–6 hours,158,0.03935, Recently active
520437,Gen Z,United Kingdom,Free,2016–2018 Expansion,9,8–10 years,0.35279,0.47314,0.82594,2–4 hours,208,0.06332, Recently active
795344,Millennials,Other,Free,2013–2015 Growth,13,10+ years,0.32252,0.60267,0.92518,2–4 hours,25,0.00527, Recently active
157365,Gen Z,United States,Business,2019–2021 Monetization,5,5–7 years,0.18621,0.26400,0.45021,<1 hour,352,0.19288, Recently active
71064,Boomers,Brazil,Free,2013–2015 Growth,13,10+ years,0.22270,0.33657,0.55928,2–4 hours,175,0.03688, Recently active
993993,Millennials,South Korea,Free,2022–2025 Mature,1,< 2 years,0.15634,0.21438,0.37072,<1 hour,118,0.32329,Active
1157788,Gen Z,United Kingdom,Free,2022–2025 Mature,1,< 2 years,0.21978,0.48524,0.70502,2–4 hours,233,0.63836,At risk
1517493,Gen Z,Australia,Free,2022–2025 Mature,2,2–4 years,0.18730,0.24752,0.43482,<1 hour,82,0.11233, Recently active
217301,Boomers,South Korea,Free,2019–2021 Monetization,7,5–7 years,0.16647,0.29305,0.45952,1–2 hours,53,0.02074, Recently active
1262116,Millennials,United States,Free,2022–2025 Mature,3,2–4 years,0.43155,0.70771,1.13927,4–6 hours,42,0.03836, Recently active
554131,Gen Z,United States,Premium,2016–2018 Expansion,10,8–10 years,0.58320,0.80714,1.39034,6+ hours,355,0.09726, Recently active
441448,Gen X,Canada,Free,2019–2021 Monetization,5,5–7 years,0.36421,0.49429,0.85850,2–4 hours,280,0.15342, Recently active
14570,Boomers,United States,Free,2022–2025 Mature,2,2–4 years,0.20133,0.37190,0.57323,2–4 hours,267,0.36575,Active
419404,Millennials,United States,Free,2016–2018 Expansion,9,8–10 years,0.45863,0.73705,1.19568,4–6 hours,185,0.05632, Recently active
49651,Millennials,United States,Free,2010–2012 Early adopters,14,10+ years,0.19008,0.37829,0.56837,2–4 hours,290,0.05675, Recently active
623409,Gen X,Other,Free,2013–2015 Growth,13,10+ years,0.18314,0.28019,0.46333,1–2 hours,144,0.03035, Recently active
541005,Millennials,United States,Free,2022–2025 Mature,3,2–4 years,0.21255,0.47657,0.68912,2–4 hours,357,0.32603,Active
813906,Gen X,Brazil,Business,2019–2021 Monetization,6,5–7 years,0.22797,0.46276,0.69073,2–4 hours,87,0.03973, Recently active
1122324,Boomers,India,Free,2016–2018 Expansion,10,8–10 years,0.35918,0.63590,0.99509,4–6 hours,100,0.02740, Recently active
1406503,Millennials,United States,Free,2022–2025 Mature,2,2–4 years,0.23869,0.47143,0.71012,2–4 hours,314,0.43014,Active
971140,Gen X,United States,Free,2019–2021 Monetization,7,5–7 years,0.19799,0.34743,0.54542,2–4 hours,55,0.02153, Recently active
1384202,Gen Z,Japan,Free,2019–2021 Monetization,7,5–7 years,0.31922,0.48514,0.80436,2–4 hours,45,0.01761, Recently active
1106890,Gen Z,United States,Free,2019–2021 Monetization,6,5–7 years,0.29128,0.58210,0.87337,2–4 hours,92,0.04201, Recently active
49912,Gen X,India,Business,2013–2015 Growth,11,10+ years,0.29518,0.52429,0.81946,2–4 hours,124,0.03088, Recently active
1135446,Boomers,India,Business,2022–2025 Mature,1,< 2 years,0.43308,0.64695,1.08003,4–6 hours,137,0.37534,Active
589074,Gen Z,United States,Free,2013–2015 Growth,11,10+ years,0.26051,0.37000,0.63051,1–2 hours,44,0.01096, Recently active
528173,Gen Z,South Korea,Free,2016–2018 Expansion,9,8–10 years,0.32409,0.67162,0.99571,4–6 hours,349,0.10624, Recently active
1189107,Gen X,United States,Free,2013–2015 Growth,13,10+ years,0.20076,0.35086,0.55162,2–4 hours,201,0.04236, Recently active
230813,Boomers,Brazil,Free,2010–2012 Early adopters,14,10+ years,0.35544,0.54457,0.90001,2–4 hours,164,0.03209, Recently active
240601,Boomers,Australia,Free,2019–2021 Monetization,6,5–7 years,0.19063,0.32505,0.51568,1–2 hours,123,0.05616, Recently active
1510459,Gen Z,Canada,Free,2016–2018 Expansion,10,8–10 years,0.12012,0.21733,0.33746,<1 hour,184,0.05041, Recently active
927387,Gen Z,India,Business,2016–2018 Expansion,10,8–10 years,0.34005,0.51000,0.85005,2–4 hours,-1,-0.00027, Recently active
51729,Boomers,Japan,Free,2013–2015 Growth,11,10+ years,0.37423,0.50248,0.87670,2–4 hours,136,0.03387, Recently active
1201550,Gen Z,United Kingdom,Free,2022–2025 Mature,3,2–4 years,0.30923,0.57933,0.88856,2–4 hours,58,0.05297, Recently active
1463389,Gen Z,Canada,Free,2019–2021 Monetization,6,5–7 years,0.15633,0.34086,0.49719,1–2 hours,74,0.03379, Recently active
22607,Gen X,United States,Free,2013–2015 Growth,13,10+ years,0.42198,0.73429,1.15626,4–6 hours,284,0.05985, Recently active
1450053,Gen X,United States,Free,2022–2025 Mature,1,< 2 years,0.25352,0.47962,0.73314,2–4 hours,163,0.44658,Active
757891,Gen Z,United Kingdom,Free,2019–2021 Monetization,6,5–7 years,0.33326,0.57400,0.90726,2–4 hours,267,0.12192, Recently active
634521,Boomers,Other,Premium,2010–2012 Early adopters,14,10+ years,0.41599,0.72381,1.13980,4–6 hours,325,0.06360, Recently active
1509432,Millennials,India,Free,2010–2012 Early adopters,14,10+ years,0.42182,0.62086,1.04267,4–6 hours,105,0.02055, Recently active
1139291,Gen Z,India,Premium,2019–2021 Monetization,5,5–7 years,0.41253,0.68086,1.09338,4–6 hours,27,0.01479, Recently active
357330,Boomers,Canada,Free,2016–2018 Expansion,9,8–10 years,0.14842,0.22286,0.37128,<1 hour,265,0.08067, Recently active
1142714,Millennials,Japan,Free,2013–2015 Growth,11,10+ years,0.51582,0.75429,1.27011,6+ hours,43,0.01071, Recently active
812683,Gen X,South Korea,Business,2010–2012 Early adopters,14,10+ years,0.27168,0.50495,0.77664,2–4 hours,38,0.00744, Recently active
1176821,Millennials,United States,Free,2019–2021 Monetization,6,5–7 years,0.25824,0.40086,0.65910,2–4 hours,245,0.11187, Recently active
1304893,Gen X,India,Free,2010–2012 Early adopters,16,10+ years,0.12065,0.21848,0.33912,<1 hour,313,0.05360, Recently active
1093970,Millennials,United States,Premium,2010–2012 Early adopters,15,10+ years,0.16274,0.20648,0.36922,<1 hour,61,0.01114, Recently active
111018,Gen X,Canada,Free,2013–2015 Growth,13,10+ years,0.25576,0.38019,0.63595,2–4 hours,34,0.00717, Recently active
1524358,Gen X,Canada,Premium,2010–2012 Early adopters,15,10+ years,0.43143,0.63657,1.06800,4–6 hours,337,0.06155, Recently active
1457760,Gen X,Canada,Free,2013–2015 Growth,12,10+ years,0.26022,0.57810,0.83832,4–6 hours,98,0.02237, Recently active
1303887,Gen X,Germany,Free,2022–2025 Mature,4,2–4 years,0.12177,0.20857,0.33034,<1 hour,144,0.09863, Recently active
1024011,Boomers,United States,Free,2010–2012 Early adopters,16,10+ years,0.15160,0.36067,0.51226,2–4 hours,196,0.03356, Recently active
690795,Gen X,United Kingdom,Free,2019–2021 Monetization,7,5–7 years,0.32643,0.67962,1.00605,4–6 hours,140,0.05479, Recently active
43053,Millennials,United States,Free,2016–2018 Expansion,10,8–10 years,0.15704,0.24305,0.40009,1–2 hours,196,0.05370, Recently active
36862,Millennials,Brazil,Free,2016–2018 Expansion,8,8–10 years,0.13608,0.11857,0.25465,<1 hour,69,0.02363, Recently active
123152,Gen Z,Other,Free,2022–2025 Mature,1,< 2 years,0.26479,0.65133,0.91612,2–4 hours,301,0.82466,Likely churned
735104,Gen Z,United States,Business,2016–2018 Expansion,9,8–10 years,0.13066,0.21390,0.34457,<1 hour,261,0.07945, Recently active
1258207,Boomers,Other,Free,2016–2018 Expansion,8,8–10 years,0.34715,0.53229,0.87943,2–4 hours,67,0.02295, Recently active
783937,Gen X,Other,Business,2010–2012 Early adopters,14,10+ years,0.25449,0.51752,0.77201,2–4 hours,27,0.00528, Recently active
105256,Millennials,India,Free,2013–2015 Growth,13,10+ years,0.16705,0.22695,0.39400,1–2 hours,174,0.03667, Recently active
496932,Gen X,United States,Free,2019–2021 Monetization,6,5–7 years,0.37321,0.65790,1.03111,4–6 hours,223,0.10183, Recently active
264816,Gen Z,United States,Premium,2013–2015 Growth,11,10+ years,0.38005,0.72362,1.10367,4–6 hours,129,0.03213, Recently active
519332,Gen X,South Korea,Free,2016–2018 Expansion,10,8–10 years,0.43151,0.84581,1.27732,6+ hours,255,0.06986, Recently active
1172152,Boomers,South Korea,Free,2022–2025 Mature,1,< 2 years,0.16509,0.26419,0.42928,1–2 hours,269,0.73699,At risk
523580,Gen Z,India,Free,2022–2025 Mature,2,2–4 years,0.24273,0.26990,0.51264,1–2 hours,339,0.46438,Active
974220,Millennials,United States,Premium,2022–2025 Mature,2,2–4 years,0.33059,0.57543,0.90602,2–4 hours,206,0.28219,Active
713136,Millennials,Germany,Free,2016–2018 Expansion,8,8–10 years,0.26285,0.49257,0.75543,2–4 hours,344,0.11781, Recently active
53556,Gen X,South Korea,Free,2016–2018 Expansion,10,8–10 years,0.20922,0.48667,0.69589,2–4 hours,354,0.09699, Recently active
434077,Millennials,India,Free,2016–2018 Expansion,10,8–10 years,0.17996,0.24067,0.42062,<1 hour,137,0.03753, Recently active
798905,Millennials,Brazil,Free,2022–2025 Mature,4,2–4 years,0.23881,0.49895,0.73776,2–4 hours,257,0.17603, Recently active
1104925,Gen Z,Brazil,Premium,2019–2021 Monetization,5,5–7 years,0.35826,0.62419,0.98245,2–4 hours,56,0.03068, Recently active
621752,Gen X,Japan,Free,2019–2021 Monetization,5,5–7 years,0.38599,0.68676,1.07275,4–6 hours,16,0.00877, Recently active
1028894,Gen Z,South Korea,Free,2010–2012 Early adopters,14,10+ years,0.36422,0.68752,1.05174,4–6 hours,282,0.05519, Recently active
1323126,Gen X,Brazil,Free,2016–2018 Expansion,8,8–10 years,0.45140,0.81143,1.26283,6+ hours,116,0.03973, Recently active
448333,Millennials,Other,Free,2010–2012 Early adopters,16,10+ years,0.11316,0.25095,0.36412,<1 hour,112,0.01918, Recently active
122434,Gen X,Brazil,Free,2010–2012 Early adopters,16,10+ years,0.29045,0.51705,0.80750,2–4 hours,357,0.06113, Recently active
898841,Millennials,United States,Premium,2010–2012 Early adopters,15,10+ years,0.22535,0.33657,0.56192,2–4 hours,154,0.02813, Recently active
177162,Gen Z,Germany,Free,2022–2025 Mature,2,2–4 years,0.46557,0.75429,1.21985,4–6 hours,357,0.48904,Active
