user_id,app_name,age,gender,country,urban_rural,income_level,employment_status,education_level,relationship_status,has_children,exercise_hours_per_week,sleep_hours_per_night,diet_quality,smoking,alcohol_frequency,perceived_stress_score,self_reported_happiness,body_mass_index,blood_pressure_systolic,blood_pressure_diastolic,daily_steps_count,weekly_work_hours,hobbies_count,social_events_per_month,books_read_per_year,volunteer_hours_per_month,travel_frequency_per_year,daily_active_minutes_instagram,sessions_per_day,posts_created_per_week,reels_watched_per_day,stories_viewed_per_day,likes_given_per_day,comments_written_per_day,dms_sent_per_week,dms_received_per_week,ads_viewed_per_day,ads_clicked_per_day,time_on_feed_per_day,time_on_explore_per_day,time_on_messages_per_day,time_on_reels_per_day,followers_count,following_count,uses_premium_features,notification_response_rate,account_creation_year,last_login_date,average_session_length_minutes,content_type_preference,preferred_content_theme,privacy_setting_level,two_factor_auth_enabled,biometric_login_used,linked_accounts_count,subscription_status,user_engagement_score
388552,Instagram,51,Female,Other,Suburban,Lower-middle,Full-time employed,Some college,Single,f,6.3,6.1,Good,Former,Rarely,21,3,25.3,145,73,8105,50.7,3,2,13,4.0,3,146.0,5,3,116,100,88,27,16,25,15,4,76,40,16,54,2466,1006,f,0.4,2024,2025-05-21,29.2,Stories,Travel,Public,t,f,1,Free,1.03
1197752,Instagram,56,Female,Germany,Suburban,Middle,Freelancer,Bachelor’s,In a relationship,f,5.7,8.0,Average,No,Weekly,20,7,22.9,148,87,8110,42.2,1,5,7,2.5,3,136.0,5,5,106,85,89,22,24,27,14,6,55,33,31,41,5027,9355,f,0.75,2022,2025-10-22,27.2,Mixed,Fashion,Public,t,t,0,Free,1.08
1304431,Instagram,60,Female,United States,Suburban,High,Full-time employed,Master’s,Married,f,12.9,7.1,Good,Former,Rarely,10,4,32.8,93,81,8026,42.4,2,8,11,2.7,2,133.0,7,3,109,79,110,31,21,19,23,3,71,23,33,28,991,1371,f,0.09,2013,2025-01-05,19.0,Stories,Fitness,Public,f,f,4,Business,1.35
411819,Instagram,59,Male,Canada,Suburban,Low,Freelancer,Master’s,Married,f,10.0,7.2,Average,No,Rarely,5,9,24.1,152,87,8100,34.7,3,6,13,6.1,3,5.0,1,3,41,29,26,8,11,14,2,1,3,1,1,2,636,516,f,0.11,2018,2025-04-23,5.0,Mixed,Fitness,Friends only,t,t,4,Free,8.5
570429,Instagram,19,Male,United States,Suburban,Low,Full-time employed,High school,Single,t,6.8,6.2,Poor,Former,Several times a week,11,5,17.2,98,98,8046,47.8,1,3,7,2.4,2,58.0,2,6,151,60,55,23,19,21,11,3,33,6,12,13,336,667,f,0.61,2013,2025-11-14,29.0,Videos,Fitness,Friends only,t,f,2,Premium,2.02
488019,Instagram,46,Male,Canada,Rural,Middle,Student,Bachelor’s,Single,t,11.5,7.0,Average,Yes,Rarely,19,3,29.1,128,60,8126,34.4,5,6,8,0.6,4,190.0,6,1,153,118,117,36,28,23,22,7,83,30,45,62,441,332,f,0.96,2024,2025-11-11,31.7,Live,Other,Friends only,t,f,2,Free,1.01
238281,Instagram,26,Male,Australia,Urban,Lower-middle,Full-time employed,Bachelor’s,In a relationship,f,6.4,5.6,Average,No,Never,34,5,22.5,137,86,7936,32.2,4,9,11,6.1,4,300.0,22,4,300,150,171,57,50,36,35,6,128,43,66,88,631,1544,t,0.23,2015,2025-04-24,13.6,Reels,Fitness,Private,f,f,5,Free,0.99
14954,Instagram,63,Female,United Kingdom,Urban,Lower-middle,Student,PhD,Married,f,0.8,8.8,Good,Yes,Several times a week,26,5,26.4,147,99,8065,28.3,3,3,12,2.7,1,190.0,8,5,147,111,125,27,25,27,15,5,91,25,44,42,3818,8301,f,0.54,2016,2025-03-22,23.8,Videos,Travel,Friends only,t,t,3,Free,1.02
782148,Instagram,20,Female,United States,Urban,Upper-middle,Student,Some college,In a relationship,f,8.6,6.8,Good,Former,Never,35,7,18.8,158,60,7938,27.5,2,8,11,3.3,9,399.0,24,11,300,150,230,80,60,63,31,12,232,50,98,153,3880,8756,f,0.96,2014,2025-06-09,16.6,Mixed,Music,Public,t,t,5,Premium,1.06
1312952,Instagram,42,Female,Canada,Urban,Lower-middle,Part-time,Other,Divorced,f,7.3,8.3,Good,No,Rarely,40,8,24.1,104,73,7980,32.8,2,5,9,4.6,2,349.0,22,8,248,150,204,60,40,52,40,3,187,87,55,109,253,288,f,0.19,2018,2025-04-13,15.9,Mixed,Fashion,Private,t,f,4,Free,0.99
686395,Instagram,57,Male,South Korea,Suburban,Middle,Unemployed,Some college,Married,f,6.4,6.8,Poor,Former,Daily,40,1,24.4,116,86,8016,42.4,2,6,7,3.1,6,338.0,37,6,238,150,178,76,45,38,29,9,151,74,53,125,529,1000,f,0.33,2024,2025-05-17,9.1,Mixed,Fashion,Friends only,t,f,0,Premium,1.03
211779,Instagram,63,Female,United States,Urban,Middle,Full-time employed,Some college,Single,f,8.7,7.7,Poor,No,Rarely,20,1,25.0,120,95,7929,55.5,2,4,10,3.4,5,160.0,8,0,133,81,100,23,28,29,20,0,73,25,33,43,5269,7119,f,0.97,2012,2025-09-11,20.0,Photos,Music,Private,t,f,3,Free,0.91
1353480,Instagram,18,Male,United States,Suburban,Lower-middle,Student,Bachelor’s,Single,t,7.0,6.0,Poor,No,Never,30,1,26.7,150,89,7958,45.5,2,2,13,7.1,1,367.0,11,12,300,150,210,70,44,55,43,8,164,96,73,78,384,878,f,0.17,2021,2025-05-21,33.4,Photos,Tech,Public,t,f,0,Premium,1.05
340292,Instagram,22,Female,United States,Urban,Low,Full-time employed,Bachelor’s,Divorced,t,6.1,8.6,Good,No,Rarely,22,3,28.7,93,69,7912,38.6,5,3,13,1.5,6,258.0,9,17,255,129,144,43,30,35,34,9,129,47,37,64,4131,4273,f,0.94,2025,2025-07-10,28.7,Reels,Fitness,Public,f,f,2,Free,1.08
549676,Instagram,54,Female,India,Rural,Lower-middle,Full-time employed,High school,Married,t,1.9,5.6,Very poor,No,Rarely,21,7,31.0,118,73,8066,41.7,7,6,7,2.8,2,109.0,4,3,96,79,85,29,13,17,18,3,53,16,12,24,628,633,t,0.2,2014,2025-11-08,27.2,Stories,Fashion,Public,f,t,0,Free,1.38
622415,Instagram,45,Female,Other,Urban,Upper-middle,Student,Bachelor’s,Single,t,6.6,6.1,Good,Former,Rarely,36,1,24.9,115,89,7965,38.1,3,5,10,4.5,3,348.0,11,14,243,150,197,60,47,41,35,9,159,65,72,120,3450,8377,f,0.83,2017,2025-10-23,31.6,Photos,Art,Friends only,t,f,3,Premium,1.03
558104,Instagram,54,Male,Other,Suburban,High,Student,Bachelor’s,Divorced,f,9.7,8.4,Average,No,Daily,18,2,33.9,157,77,8011,36.8,2,3,13,4.5,4,189.0,7,3,144,123,116,35,33,40,11,11,93,39,47,73,6759,10000,f,0.98,2016,2025-07-13,27.0,Mixed,Fitness,Public,t,f,1,Business,1.03
51704,Instagram,64,Male,Germany,Urban,Low,Full-time employed,Bachelor’s,In a relationship,t,11.4,6.1,Average,No,Never,4,5,21.6,102,65,7963,48.6,2,5,13,8.5,2,5.0,1,3,47,24,30,11,10,5,2,2,2,1,1,1,1055,1197,f,0.57,2023,2025-09-22,5.0,Videos,Tech,Friends only,f,f,1,Free,10.17
457376,Instagram,63,Female,Other,Suburban,High,Freelancer,High school,Married,f,8.0,7.3,Good,No,Never,19,1,25.9,129,86,8145,22.1,1,5,11,7.6,4,224.0,10,3,189,116,131,45,27,33,23,6,111,56,54,69,2124,4669,f,0.71,2016,2025-06-13,22.4,Videos,Art,Friends only,t,t,3,Free,1.02
1395610,Instagram,37,Female,Other,Suburban,Middle,Full-time employed,High school,In a relationship,t,11.8,5.7,Poor,No,Weekly,11,6,23.3,104,75,8036,54.2,2,1,13,1.7,2,77.0,3,2,89,55,75,23,16,19,14,0,37,8,9,17,588,453,t,0.8,2023,2025-07-18,25.7,Live,Art,Friends only,f,f,3,Free,1.63
1313763,Instagram,41,Male,United States,Urban,Low,Full-time employed,Bachelor’s,Divorced,t,18.1,5.6,Good,No,Several times a week,26,2,26.0,129,82,7902,40.5,1,6,9,6.6,1,248.0,22,9,177,141,137,60,43,30,15,8,145,32,49,52,5416,8246,t,0.91,2016,2025-06-05,11.3,Photos,Other,Public,t,f,2,Free,1.14
571460,Instagram,15,Male,Canada,Urban,Lower-middle,Full-time employed,Some college,Single,f,6.4,6.0,Average,No,Daily,20,9,19.4,103,95,7958,46.5,1,2,8,2.1,1,148.0,5,10,208,91,91,27,25,27,11,4,85,39,21,47,2709,6453,f,0.85,2020,2025-06-10,29.6,Mixed,Travel,Private,f,f,3,Free,1.17
277684,Instagram,28,Male,India,Rural,Lower-middle,Full-time employed,Some college,Single,f,4.5,5.9,Average,Former,Rarely,5,1,25.3,156,98,7873,36.9,1,5,6,3.1,5,226.0,13,9,258,114,137,34,38,34,22,1,110,55,36,71,1065,2460,f,0.31,2011,2025-05-19,17.4,Photos,Music,Friends only,t,t,4,Free,1.02
1289742,Instagram,17,Female,United Kingdom,Urban,High,Full-time employed,Some college,Single,t,8.8,7.8,Average,No,Rarely,3,5,24.6,151,96,7974,33.8,3,5,11,3.4,2,147.0,5,13,200,92,101,27,35,25,17,3,81,43,26,41,179,189,f,0.69,2021,2025-11-22,29.4,Live,Fashion,Private,t,t,2,Premium,1.31
551174,Instagram,36,Female,United States,Rural,Upper-middle,Student,Bachelor’s,Divorced,t,11.1,5.4,Average,Former,Never,6,10,23.6,113,76,8137,14.8,3,5,12,3.6,4,5.0,1,2,41,31,28,4,15,8,3,2,2,1,1,1,339,468,f,0.73,2015,2025-11-11,5.0,Reels,Art,Friends only,t,t,1,Free,7.0
651103,Instagram,22,Male,United States,Suburban,Lower-middle,Student,Master’s,Single,t,4.0,6.8,Average,No,Several times a week,1,9,24.3,149,71,8045,37.1,2,4,6,2.0,1,31.0,1,8,115,41,34,5,13,9,10,2,15,8,7,11,1016,1227,t,0.23,2013,2025-12-11,31.0,Mixed,Food,Friends only,f,t,2,Free,2.12
1265633,Instagram,36,Female,India,Suburban,Upper-middle,Freelancer,Some college,Married,f,6.5,7.4,Poor,No,Several times a week,5,8,26.8,92,90,8055,37.7,1,1,15,1.7,5,91.0,3,0,109,58,69,18,10,23,17,1,47,22,14,25,217,424,t,0.67,2025,2025-07-12,30.3,Photos,Fitness,Public,t,f,3,Free,1.14
334331,Instagram,14,Male,India,Suburban,Middle,Student,Other,Single,t,6.2,8.3,Good,No,Several times a week,4,6,19.8,141,64,7934,38.0,8,7,7,2.9,1,114.0,10,11,179,81,81,27,23,17,16,4,65,31,24,39,5729,3019,t,0.15,2010,2025-01-02,11.4,Videos,Other,Friends only,t,t,0,Premium,1.46
462812,Instagram,58,Female,United States,Urban,Low,Freelancer,High school,In a relationship,t,8.5,5.9,Excellent,No,Never,20,5,27.6,146,91,7998,44.1,3,2,7,1.3,1,183.0,6,0,136,117,113,30,31,30,11,7,85,51,33,69,2509,4066,f,0.56,2024,2025-12-11,30.5,Mixed,Tech,Public,f,t,5,Free,0.94
864541,Instagram,55,Female,Brazil,Rural,High,Full-time employed,High school,Married,f,13.2,8.8,Average,Yes,Never,19,10,27.7,108,82,8100,29.2,3,5,8,1.5,2,71.0,8,4,88,57,53,15,11,12,15,1,36,9,12,27,1289,2414,f,0.33,2025,2025-03-02,8.9,Stories,Fashion,Private,t,f,1,Free,1.32
242904,Instagram,34,Male,India,Rural,Lower-middle,Full-time employed,High school,Single,f,6.9,6.6,Good,Former,Daily,3,1,26.2,148,93,8089,33.3,8,8,19,1.1,5,67.0,2,3,78,48,62,17,15,18,7,4,27,15,17,22,5884,2488,f,0.84,2019,2025-04-03,33.5,Live,Art,Public,t,t,2,Free,1.54
1540627,Instagram,18,Male,Other,Rural,Middle,Full-time employed,High school,Single,t,3.7,6.2,Average,No,Several times a week,10,10,21.8,104,61,7925,38.8,1,7,9,3.4,4,71.0,3,2,186,64,74,16,18,20,10,5,39,13,10,18,835,741,t,0.46,2019,2025-04-25,23.7,Reels,Fitness,Private,t,t,3,Business,1.56
1459753,Instagram,46,Female,Canada,Suburban,Lower-middle,Full-time employed,Bachelor’s,Divorced,t,6.7,5.8,Good,Former,Several times a week,1,3,22.8,126,95,7791,35.6,2,3,9,4.4,5,83.0,6,4,91,68,45,25,20,18,8,4,39,17,17,24,1518,2320,f,0.08,2023,2025-01-23,13.8,Stories,Food,Public,t,t,4,Business,1.27
1339041,Instagram,17,Male,United Kingdom,Urban,Middle,Full-time employed,Some college,Married,f,4.7,6.7,Good,No,Never,20,8,35.8,113,68,7884,15.2,2,4,6,0.5,5,193.0,8,8,230,124,119,35,35,29,27,6,82,46,28,73,161,291,f,0.79,2020,2025-11-30,24.1,Videos,Travel,Private,t,t,2,Free,1.1
352348,Instagram,21,Female,India,Suburban,Upper-middle,Student,Some college,Single,f,9.4,7.1,Average,No,Never,26,1,28.6,94,91,7992,39.9,3,7,9,2.2,1,267.0,10,15,244,124,158,43,42,33,30,7,132,51,53,82,1343,1466,f,0.25,2019,2025-06-06,26.7,Live,Travel,Private,t,t,5,Free,1.08
500056,Instagram,49,Male,India,Urban,Middle,Retired,High school,In a relationship,f,3.9,6.6,Poor,Former,Several times a week,23,3,19.9,101,72,8136,38.6,0,8,7,0.9,1,262.0,15,5,192,115,136,39,46,44,23,6,144,76,40,94,449,588,f,0.4,2015,2026-01-04,17.5,Mixed,Fashion,Private,f,f,3,Free,0.87
978603,Instagram,15,Male,Canada,Rural,Middle,Unemployed,PhD,Single,t,7.2,7.9,Very poor,No,Never,15,4,32.0,140,97,8102,51.4,3,4,9,6.5,4,181.0,11,6,233,124,112,20,23,36,25,0,93,27,32,72,1484,2535,f,0.16,2023,2025-04-11,16.5,Photos,Fashion,Public,t,t,3,Free,0.93
1092417,Instagram,57,Male,United States,Urban,Low,Unemployed,High school,Married,f,6.6,5.7,Poor,No,Rarely,30,2,23.5,149,79,8034,41.5,2,5,7,9.6,3,275.0,8,5,224,146,155,48,50,37,14,10,151,73,52,82,2125,1455,f,0.67,2016,2025-06-28,34.4,Videos,Tech,Public,t,f,2,Free,0.96
1298584,Instagram,14,Female,Other,Urban,Low,Full-time employed,Some college,Single,f,7.8,8.5,Good,No,Never,4,9,24.4,111,66,8119,28.1,1,5,6,1.9,2,56.0,2,7,145,50,42,14,13,15,14,0,25,11,13,17,816,1976,f,1.0,2023,2025-07-25,28.0,Live,Music,Public,t,f,5,Free,1.6
336691,Instagram,30,Male,United States,Urban,Middle,Student,Other,In a relationship,t,7.9,5.7,Average,No,Rarely,33,2,24.7,94,77,8014,29.9,4,3,11,7.5,3,316.0,18,7,202,149,145,49,47,48,27,13,133,67,39,108,704,1177,f,0.68,2016,2025-12-24,17.6,Mixed,Fashion,Friends only,t,f,3,Free,0.83
270595,Instagram,29,Female,Other,Suburban,Lower-middle,Freelancer,Bachelor’s,Married,f,3.5,5.3,Very poor,No,Rarely,30,10,27.9,127,85,8092,59.9,2,3,5,4.6,4,273.0,11,5,274,128,176,44,43,49,29,9,140,44,31,99,1364,3178,f,0.02,2011,2025-12-17,24.8,Stories,Music,Public,t,f,1,Free,1.02
932135,Instagram,30,Male,United Kingdom,Suburban,High,Freelancer,Some college,In a relationship,f,13.7,7.5,Average,Former,Rarely,19,4,23.3,156,75,7968,48.2,2,2,7,3.1,0,253.0,12,6,192,134,124,39,36,42,28,8,138,58,41,79,1220,1323,f,0.47,2014,2025-10-14,21.1,Mixed,Art,Private,f,t,5,Free,0.87
247936,Instagram,39,Female,Japan,Suburban,Middle,Full-time employed,High school,Single,f,7.2,7.8,Poor,No,Several times a week,11,5,25.5,132,86,8039,34.9,6,4,16,4.9,6,131.0,13,3,139,96,93,27,20,22,14,6,68,35,17,32,4589,4023,t,0.4,2020,2025-01-08,10.1,Stories,Fitness,Public,t,f,3,Free,1.18
1115744,Instagram,44,Female,Canada,Suburban,High,Student,Bachelor’s,Married,f,6.7,6.8,Poor,Yes,Weekly,13,10,28.9,103,72,7949,47.4,1,2,7,6.2,4,100.0,3,2,90,71,74,19,27,11,17,3,55,15,21,32,2303,3700,f,0.33,2010,2025-11-05,33.3,Reels,Fitness,Private,t,t,1,Free,1.17
550070,Instagram,15,Male,Canada,Rural,Lower-middle,Part-time,Bachelor’s,Married,t,13.6,6.1,Good,No,Rarely,12,5,26.9,145,76,7916,40.3,3,2,7,5.5,2,217.0,15,12,275,125,147,33,27,31,24,11,91,43,39,53,2576,3468,f,0.25,2017,2025-06-03,14.5,Photos,Art,Private,f,f,5,Free,1.14
342164,Instagram,41,Female,United Kingdom,Rural,Middle,Unemployed,Bachelor’s,Single,f,11.6,7.5,Average,Former,Rarely,3,2,19.0,107,78,8115,39.9,3,3,9,1.3,4,136.0,13,4,123,89,84,28,23,23,14,0,59,38,24,29,2582,3420,f,0.46,2021,2025-11-21,10.5,Photos,Food,Public,t,f,0,Free,1.11
260001,Instagram,38,Female,Other,Suburban,Upper-middle,Full-time employed,Some college,Single,t,2.4,6.3,Average,No,Rarely,12,5,24.2,96,63,7977,35.3,1,3,11,3.0,4,56.0,3,1,72,48,62,15,10,21,7,5,23,15,12,19,218,538,f,0.52,2012,2025-06-26,18.7,Stories,Tech,Public,f,f,3,Premium,1.67
1031882,Instagram,30,Male,Japan,Rural,High,Full-time employed,Some college,Divorced,f,10.5,7.6,Excellent,Yes,Rarely,4,3,31.1,134,72,8014,40.9,5,3,7,5.5,2,124.0,7,4,116,75,76,23,35,22,14,2,70,28,28,41,573,1040,f,0.16,2017,2025-09-14,17.7,Stories,Other,Private,f,t,2,Premium,1.07
1392056,Instagram,14,Male,United States,Suburban,Low,Full-time employed,High school,Single,f,7.1,6.4,Poor,No,Never,25,2,21.4,131,60,8079,11.9,6,7,8,2.7,7,281.0,31,18,290,150,190,35,40,37,30,3,150,67,41,57,227,287,f,0.67,2012,2025-05-15,9.1,Mixed,Art,Public,t,f,3,Free,1.11
39755,Instagram,30,Male,United States,Urban,Low,Full-time employed,Master’s,In a relationship,f,6.0,8.4,Poor,No,Never,36,4,30.0,102,70,7974,24.5,5,4,8,5.1,2,273.0,13,8,213,150,171,29,41,46,21,5,140,68,36,76,3783,5747,t,0.13,2023,2025-03-10,21.0,Stories,Art,Private,t,t,3,Free,0.92
1484149,Instagram,22,Male,United Kingdom,Suburban,Low,Student,Some college,In a relationship,t,11.6,6.4,Good,No,Never,7,2,24.7,152,94,8034,34.6,1,0,17,1.3,6,116.0,5,5,168,75,83,23,27,31,22,3,67,13,19,29,4521,4005,t,0.38,2016,2025-04-07,23.2,Live,Fashion,Public,t,t,3,Free,1.23
500004,Instagram,39,Female,Germany,Rural,Lower-middle,Full-time employed,Some college,Single,t,10.2,6.4,Average,No,Rarely,40,1,30.0,148,81,7833,37.7,2,4,17,2.2,0,428.0,27,4,277,150,216,74,46,60,31,8,214,62,61,101,1924,2555,f,0.26,2019,2025-04-12,15.9,Mixed,Fitness,Private,t,f,1,Free,0.88
89796,Instagram,34,Female,Australia,Urban,High,Full-time employed,Master’s,In a relationship,f,14.0,6.2,Average,No,Rarely,33,7,21.2,120,99,8091,43.6,3,4,10,5.1,3,212.0,12,6,158,125,133,35,43,30,25,5,113,31,38,63,3295,2069,f,0.63,2010,2025-10-29,17.7,Stories,Other,Private,t,t,3,Free,1.04
980630,Instagram,33,Female,India,Suburban,Middle,Freelancer,Bachelor’s,Single,f,10.2,8.0,Good,No,Rarely,35,2,24.4,124,92,8010,33.9,6,3,9,2.9,4,457.0,31,4,300,150,258,80,63,57,36,14,273,131,75,167,630,1280,t,0.59,2024,2025-05-03,14.7,Live,Tech,Public,f,t,2,Premium,0.94
412560,Instagram,64,Male,India,Rural,Middle,Student,Some college,In a relationship,t,3.6,9.9,Very poor,No,Weekly,21,5,31.7,154,82,8070,29.3,3,7,4,1.5,6,68.0,4,5,79,51,61,18,14,24,13,7,35,15,13,20,196,263,f,0.84,2017,2025-02-26,17.0,Stories,Art,Public,t,t,1,Business,1.62
1327837,Instagram,41,Female,Other,Urban,Low,Retired,Master’s,In a relationship,f,7.9,7.2,Good,No,Never,21,5,21.4,127,89,8071,52.2,4,5,10,7.9,3,229.0,10,9,190,110,124,44,37,30,22,5,120,29,34,85,1867,787,f,0.18,2025,2025-08-11,22.9,Stories,Fitness,Private,t,f,3,Business,1.04
404340,Instagram,53,Female,Brazil,Rural,High,Student,Some college,Married,t,7.3,8.5,Very poor,No,Weekly,8,7,29.7,118,91,8025,30.5,2,7,12,1.7,4,102.0,4,3,99,76,69,25,21,20,9,4,45,13,20,37,2954,4885,f,0.43,2022,2025-10-20,25.5,Photos,Other,Private,f,f,1,Premium,1.24
184932,Instagram,30,Male,United States,Urban,High,Unemployed,Bachelor’s,In a relationship,t,2.2,6.4,Average,No,Several times a week,18,9,21.0,131,72,7891,42.8,3,1,10,3.5,1,84.0,5,1,106,51,65,19,11,19,12,0,35,9,18,20,2679,2957,f,0.39,2014,2025-12-11,16.8,Stories,Fitness,Public,t,f,2,Free,1.25
1306295,Instagram,20,Male,Brazil,Suburban,Low,Full-time employed,Bachelor’s,In a relationship,t,3.9,4.9,Poor,No,Rarely,25,10,27.4,143,86,8080,44.4,6,1,5,4.3,2,193.0,12,5,246,112,109,27,29,29,10,7,82,32,31,41,433,808,f,0.96,2025,2025-09-22,16.1,Stories,Other,Public,f,t,0,Free,0.92
612625,Instagram,45,Female,United States,Rural,High,Unemployed,High school,Married,f,6.6,8.1,Good,No,Rarely,10,7,23.9,93,74,8130,37.6,1,6,16,1.2,3,113.0,4,3,124,76,88,28,14,18,22,3,54,24,20,35,5540,10000,f,0.17,2024,2025-05-30,28.2,Live,Art,Friends only,t,f,1,Free,1.34
637610,Instagram,60,Male,United States,Suburban,Middle,Student,Some college,Married,f,8.0,6.2,Average,No,Weekly,6,6,25.8,150,75,7952,24.9,2,1,9,2.2,5,78.0,5,1,97,57,65,16,16,16,12,4,43,23,12,27,99,88,f,0.07,2011,2025-12-04,15.6,Videos,Fitness,Friends only,t,f,1,Free,1.27
1399368,Instagram,37,Male,India,Rural,Upper-middle,Freelancer,Bachelor’s,Single,t,4.5,5.4,Average,No,Weekly,18,8,30.5,146,74,8102,36.8,5,8,11,1.7,1,148.0,7,2,126,90,97,26,25,28,20,5,76,44,22,37,491,496,t,0.3,2011,2025-10-07,21.1,Photos,Fitness,Friends only,t,f,1,Premium,1.04
456839,Instagram,15,Male,Other,Urban,Lower-middle,Full-time employed,High school,Married,f,13.8,7.9,Good,No,Never,8,3,27.7,155,92,7885,49.2,3,7,4,5.0,0,191.0,15,5,227,118,133,27,30,35,22,4,113,33,33,58,3389,7078,f,0.05,2018,2025-08-05,12.7,Reels,Tech,Public,t,f,3,Free,1.05
949570,Instagram,53,Male,Other,Suburban,Low,Unemployed,Some college,Married,t,3.4,9.7,Poor,Yes,Rarely,5,7,19.0,127,82,7934,43.6,4,1,11,4.6,5,15.0,1,3,60,38,34,7,9,12,1,0,9,2,2,3,568,1378,t,0.25,2025,2025-04-08,15.0,Live,Music,Public,t,t,0,Premium,3.56
232114,Instagram,30,Non-binary,United Kingdom,Rural,Middle,Full-time employed,High school,Divorced,f,3.1,6.0,Good,Yes,Weekly,5,7,23.4,130,67,8039,36.5,3,4,13,2.9,2,112.0,7,3,127,71,75,26,16,13,13,5,59,27,14,23,782,1204,f,0.41,2013,2025-05-16,16.0,Videos,Food,Public,t,f,3,Free,1.2
1028772,Instagram,20,Female,United Kingdom,Urban,Middle,Part-time,High school,Single,f,8.0,6.8,Poor,No,Several times a week,10,6,28.9,107,72,8154,27.9,1,4,13,3.3,0,128.0,11,4,211,85,81,19,21,32,20,3,73,18,26,44,505,1144,f,0.37,2020,2025-10-03,11.6,Videos,Fashion,Private,f,t,5,Free,1.02
1065976,Instagram,14,Male,Japan,Rural,High,Student,Master’s,Married,f,3.9,7.6,Good,No,Rarely,29,1,30.1,124,77,8100,35.7,2,5,8,4.8,5,357.0,22,14,300,150,209,53,47,44,34,11,188,101,86,77,311,442,f,0.17,2016,2025-04-07,16.2,Reels,Other,Public,f,f,1,Free,1.0
1372753,Instagram,13,Female,United States,Urban,Middle,Student,Bachelor’s,In a relationship,f,10.1,5.6,Poor,Yes,Several times a week,28,1,26.7,142,88,7879,41.9,5,5,12,4.9,4,346.0,20,12,300,150,198,61,45,46,27,8,166,41,67,113,5355,3841,f,0.5,2010,2025-12-28,17.3,Reels,Fashion,Private,t,t,3,Free,1.03
1219387,Instagram,13,Male,United States,Suburban,Middle,Student,Master’s,Single,f,1.2,7.1,Poor,Yes,Never,2,9,29.5,144,94,8110,39.6,5,2,9,4.6,4,44.0,5,9,155,27,46,8,18,18,5,1,24,12,9,16,4592,9596,f,0.71,2010,2025-12-15,8.8,Videos,Travel,Private,t,f,2,Free,1.98
1219123,Instagram,17,Male,India,Urban,Middle,Unemployed,Bachelor’s,Married,t,3.2,7.7,Very poor,Yes,Rarely,29,10,23.4,111,72,7909,40.4,3,4,8,2.5,5,213.0,10,13,255,104,117,35,31,19,21,7,118,31,27,76,1224,1923,t,0.28,2014,2025-04-14,21.3,Stories,Fitness,Public,t,f,2,Free,1.06
520318,Instagram,47,Female,United States,Rural,Upper-middle,Student,Bachelor’s,In a relationship,t,4.1,8.1,Average,Yes,Rarely,40,7,22.7,156,62,8026,43.7,3,4,9,5.1,3,260.0,22,4,198,145,159,36,40,35,27,5,130,58,32,72,327,725,f,0.7,2016,2025-04-09,11.8,Photos,Food,Private,f,f,1,Free,0.93
139029,Instagram,53,Female,Other,Urban,Middle,Unemployed,High school,Single,f,12.6,6.6,Average,Yes,Rarely,25,6,31.7,131,71,8098,18.4,4,6,11,3.4,5,184.0,7,3,171,114,114,28,37,29,18,6,86,38,38,50,485,1118,t,0.9,2018,2025-03-15,26.3,Stories,Music,Friends only,t,t,3,Free,0.97
172104,Instagram,40,Male,Brazil,Urban,Middle,Student,Bachelor’s,Married,f,6.4,8.9,Good,No,Weekly,13,6,22.9,118,73,7931,29.0,4,3,14,4.7,3,189.0,6,3,170,106,119,39,31,24,12,11,113,50,32,68,636,1401,t,0.13,2020,2025-07-10,31.5,Photos,Travel,Public,t,t,3,Free,1.08
902990,Instagram,26,Female,India,Suburban,Middle,Full-time employed,Bachelor’s,Married,f,7.7,9.8,Excellent,No,Never,38,4,22.4,148,98,8179,47.8,2,5,7,3.7,2,316.0,9,12,300,150,170,61,26,53,29,9,144,42,66,112,750,1262,f,0.7,2015,2025-12-11,35.1,Live,Other,Public,t,t,1,Free,1.03
1256708,Instagram,60,Male,Australia,Suburban,Lower-middle,Student,Bachelor’s,Divorced,t,6.6,7.9,Good,Yes,Several times a week,13,4,23.7,145,92,8002,43.3,4,5,11,3.8,1,144.0,9,5,136,88,93,21,26,29,25,3,83,38,24,49,353,271,f,0.14,2011,2025-08-26,16.0,Live,Fashion,Public,f,f,2,Premium,1.03
696080,Instagram,31,Male,United States,Urban,High,Student,Some college,Married,f,8.9,7.9,Good,No,Rarely,1,2,22.7,109,61,8018,41.5,5,4,9,7.2,1,81.0,10,3,83,70,78,22,23,16,14,3,40,15,18,21,1055,450,f,0.7,2024,2025-08-22,8.1,Videos,Travel,Public,t,f,1,Free,1.6
895384,Instagram,59,Female,Other,Urban,Low,Full-time employed,Some college,In a relationship,f,5.5,7.3,Average,Former,Several times a week,5,2,27.9,146,71,7900,45.6,3,2,10,5.4,1,85.0,4,2,88,57,64,19,21,22,8,2,50,22,20,32,1057,2103,t,0.79,2017,2025-07-19,21.2,Stories,Fitness,Friends only,f,t,2,Business,1.26
